user_id,recipe_id,recipe_name,score,review,review_length
69667a853da8d8c7c73033d0,5429,Swiss Chard and Penne Soup,1,"I really dislike soups with big chunks, especially soggy greens like Swiss Chards. This sounds like something that I would really hate, and sounds like a sensory nightmare.",172
69667a853da8d8c7c73033d0,21120,Irish Rutabagas(Swedes or Yellow Turnips) With Caramelized Onion,4,"This is a very original recipe and while rutabagas have a bad reputation, I would definitely like to try this. The caramelized onions seem to good to skip on!",158
69667a853da8d8c7c73033d0,31184,15 Minute Shrimp Scampi,5,"This is an instant classic for me, and the recipe indicates that it only takes 15 minutes, which would make it perfect for a week night meal. Careful with the shellfish allergies!",179
69667a853da8d8c7c73033d0,217762,The Other Kind of German Potato Salad,2,"Potato salads are usually pretty bland and too creamy. I would be interested in trying this one as it's German, but this picture is very unappealing and it seems like there is too much mayo for it to be healthy.",211
69667a853da8d8c7c73033d0,40112,The Real Italian Bruschetta,5,This is another instant classic quick meal to make when you don't have a lot of food in your fridge. It will be sure to please all your guests as a nice appetizer before a larger meal.,184
66d31a1b0515fe747830bab9,237769,White Wine and Garlic Mushroom Cream Sauce,3,"quick and easy to prepare and very tasty, as well as being budget freindly",74
66d31a1b0515fe747830bab9,24072,Beef Noodle Paprikash,1,not a great lover of noodles so not for me,42
66d31a1b0515fe747830bab9,7702,Cock-a-Leekie (Chicken and Leek Soup),1,not a very filling meal and not very appealing to look at,57
66d31a1b0515fe747830bab9,167894,Boneless Pork Chops Milanese,4,love pork chops and this is a lovely meal choice,48
66d31a1b0515fe747830bab9,82939,Cucidati (Italian Fig Cookies),1,being diabetic this choice is not good for my health,52
66d31a1b0515fe747830bab9,305341,Wienerschnitzel!,5,a good option. satisfying meal choice and easy to prepare,57
66d31a1b0515fe747830bab9,274170,A New Yorker's Real Italian Cheesecake,1,with coronary artery disease and diabetis this choice would not be good for me,78
66d31a1b0515fe747830bab9,37608,Spinach Mushroom Lasagna Roll-Ups With Gorgonzola Cream Sauce,1,the ingridients for this meal are not in my favourites list,59
66d31a1b0515fe747830bab9,23144,Potatoes Sauteed With Shrimp,5,"a tasty meal, quick to cook and looks tasty as well",51
66d31a1b0515fe747830bab9,232891,"Haricots Verts, Red Potato and Cucumber Salad",2,not for me as its just vegetables. prefer meals with steak or proper meat.,74
66cda94f3c1bd8f7cc321ba8,307532,Cucumber Boats,4,Good for summer and for a healthy diet low calories,51
66cda94f3c1bd8f7cc321ba8,59919,Italian Lemon Ice (Granita),5,"Tipical Sicilian excellence, taste good and fresh in summer time ",65
66cda94f3c1bd8f7cc321ba8,22108,Ham and Au Gratin Potatoes,4,"Polish traditional cuisine, very good for a dinner in winter",60
66cda94f3c1bd8f7cc321ba8,137322,Chicken With Apples,4,A good cuisine for very-low-carbs diet ideal for fitness athlete,64
66cda94f3c1bd8f7cc321ba8,11919,Irish Pub Beef Stew,4,"A beef with a really good taste, ideal for a dinner",51
66cda94f3c1bd8f7cc321ba8,379531,Très Rapide French Summer Tarragon Chicken,4,"A very fast cuisine, with very good taste and fresh",51
66cda94f3c1bd8f7cc321ba8,290443,Sweet Potato and Feta Gnocchi,3,"For a prestige lunch it's taste very good, not ideal for diet ",62
66cda94f3c1bd8f7cc321ba8,116379,"Oh My, Chicken Pie!",4,Ideal for party time and funny moment with really good taste,60
66cda94f3c1bd8f7cc321ba8,96002,No-vinegar Dill Pickles,2,"Not for everyone, simple cuisine for people how like it ",56
66cda94f3c1bd8f7cc321ba8,34271,Chicken Con Broccoli (Olive Garden style),4,Love pasta and chicken combination. Good Italian-style dish with vegetables which I should eat more.,100
691f3fd55be97eee747b5b5c,170365,Hot Sausage and Mozzarella Roll,3,"I sometimes eat something similar with a lot of cheese in it and I like it, it's good enough.",93
691f3fd55be97eee747b5b5c,137324,Baked Cheese Omelet,4,"Good recipe, very healthy and also tasty with a bit of cheese and I like diced ham too !",88
691f3fd55be97eee747b5b5c,379531,Très Rapide French Summer Tarragon Chicken,5,"It's something I eat often, a classic recipe in France. Cooked with a good sauce thanks to the crème fraiche and the hint of lemon taste, it's a very tasty dish, I absolutely love it !",184
691f3fd55be97eee747b5b5c,374425,Champ -- a Mashed Potato Dish (Ireland),3,"It's a much more simple recipe but it's good enough, doesn't take too much time to make.",88
691f3fd55be97eee747b5b5c,31184,15 Minute Shrimp Scampi,4,"Quick to make and healthy, I like it, it's reliable.",52
691f3fd55be97eee747b5b5c,258337,Stuffed Zucchini - Zucchini Ripieni,4,"I think I've never eaten this but it looks like it's very tasty and very healthy, I'm interested in this.",105
691f3fd55be97eee747b5b5c,315187,Chicken Piccata – a Delicious Italian Chicken Dish,4,"Looks a bit more complicated to cook, at least taking a bit more time but it reads like a very good recipe with a lot of subtleties to make it taste even better. Also seems healthy enough.",188
691f3fd55be97eee747b5b5c,109304,Dutch Funnel Cake,3,"Can be good to eat on a few occasions, wouldn't make it very often.",67
691f3fd55be97eee747b5b5c,244559,Tangy Greek Chicken Soup (Crock Pot or Not),4,Good recipe very healthy and tasty with the hint of lemon taste I like.,71
691f3fd55be97eee747b5b5c,385433,Mini Shepherd's Pie-So Good!,4,Classic comfort food with cheese and beef I like this good enough recipe,72
66c26d261204b7499223f391,169739,Spinach & Roquefort Salad,2,"The salad sounds interesting, but would not be substantial enough as a main meal.",81
66c26d261204b7499223f391,33136,Can't Get Enough Slow-Cooker Ribs,2,"The recipie sounds nice, but the photo doesn't look appetising.",63
66c26d261204b7499223f391,24072,Beef Noodle Paprikash,5,"This looks like an interesting meal to try,. It also doesn't have too many ingredients I wouldn't have in the cupboard.",119
66c26d261204b7499223f391,71095,Mediterranean Fish,3,Looks like an interesting/ different meal I would try at least once.,68
66c26d261204b7499223f391,371008,Portuguese Corn Bread for the Bread Machine (Broa),1,There is little information on what you would have with it and so is not a full meal.,85
66c26d261204b7499223f391,32080,Drop Dead Delicious Stuffed Zucchini,3,I would try this meal once as something different. It has a lot of ingredients and looks like it would take a long time to make.,128
66c26d261204b7499223f391,141052,Frankfurter Wurstchen Im Schlafrock (Hot and Crusty Frankfurter,2,The image looks disgusting. The meal also doesn't look very healthy.,68
66c26d261204b7499223f391,321734,Pan-Fried Fish Almondine,2,"It looks nice, but I am allergic to nuts so would never make it.",64
66c26d261204b7499223f391,142017,Light Lemon Vinaigrette,2,I don't know what I would use this for and there are no ideas.,62
66c26d261204b7499223f391,170846,Baker's Original German Sweet Chocolate Cake,4,I love a sweet treat and it looks very tasty.,45
6658b2d717b161dc426bd193,33136,Can't Get Enough Slow-Cooker Ribs,3,i have never tried ribs so i would not be sure i would like it as i can be fussy with fatty meat,96
6658b2d717b161dc426bd193,307532,Cucumber Boats,3,healthy and fun but at the end of the day its just cucumber,59
6658b2d717b161dc426bd193,169838,Greek Rice and Shrimp Bake With Feta Crumb Topping,4,"unique and interesting and i have never heard of it before, sounds tasty",72
6658b2d717b161dc426bd193,167498,Portabella Parmesan,2,"sounds a bit gross and looks very oily, doesnt look like a balanced meal",72
6658b2d717b161dc426bd193,17574,Rumbledthumps,2,looks alright but at the end of the day it is just potatoes and doesnt look very nutritious,91
6658b2d717b161dc426bd193,423444,Greek Orzo Salad With Chickpeas & Artichoke Hearts,4,"sounds nice and healthy, would be great in summer, not seen before",66
6658b2d717b161dc426bd193,47491,Oh My!!! Spaghetti Sauce (Low Fat),1,looks awful and like no skill has gone into it. Looks worse than a canned or microwave meal,91
6658b2d717b161dc426bd193,15518,Ricotta Cake,1,"does not sound like it would be very tasty, ingredients seem plain and strange",78
6658b2d717b161dc426bd193,242377,Herbed Onion Focaccia,3,interesting bread recipe but not bold or spicy enough for my taste,66
6658b2d717b161dc426bd193,11930,Lemon Roast Potatoes,3,healthy but just potatoes with lemon not bold or spicy enough for me,68
646135de222b9ee457157c2b,268242,Single Crepe,4,"Delicious for pancake night - an occasional treat only, for me",62
646135de222b9ee457157c2b,43149,Irish Soda Bread with Raisins and Caraway,4,Looks delicious but a rare treat for me only (very carbohydrate heavy!),71
646135de222b9ee457157c2b,25520,Cheesy Beef-Stuffed Pasta Shells,4,"Would make a delicious and comforting winter supper, and would please the whole family",86
646135de222b9ee457157c2b,53057,Authentic Original Traditional Swiss Fondue (Old World Recipe),5,Would love to try cooking this luxurious delicious dish and sharing with fam. ,78
646135de222b9ee457157c2b,96274,"Moldavian Potato, Feta and Scallion Salad",4,A lovely summer salad to enjoy when the evenings are long and warm,66
646135de222b9ee457157c2b,385433,Mini Shepherd's Pie-So Good!,4,"A favourite, comforting dinner, Nutritious and delicious for the whole family. I'd rather make one big one though. ",115
646135de222b9ee457157c2b,113983,Classic Saffron Rice,3,"Elegant accompaniment to curry or stir fry asian dishes, attractive ",68
646135de222b9ee457157c2b,136368,Grilled Chicken Pesto Panini,4,"Very delicious although I try to avoid bread, so this would be a ""sometimes"" treat. ",84
646135de222b9ee457157c2b,374425,Champ -- a Mashed Potato Dish (Ireland),4,"Traditional, warming, comforting potato based dish to feed a family. Carbohydrate heavy, but good stuff. ",105
646135de222b9ee457157c2b,61807,Lazy Cottage Pie,4,"Easy, quick to make, classic warming crowd pleaser for a winters night. ",72
668aa0851622bf0930ff12fc,167894,Boneless Pork Chops Milanese,2,I wouldnt choose pork as it isnt a lean meat.,45
668aa0851622bf0930ff12fc,62987,Pasta With Eggplant (Aubergine),2,I wouldn't choose pasta as it is a carb my body wont really benefit from.,73
668aa0851622bf0930ff12fc,415329,Julia Child Supremes De Volaille Aux Champignons (Chicken Breast,3,Health wise i could choose this but i just wouldn't want to spend that long cooking.,84
668aa0851622bf0930ff12fc,116906,"Hummus, Hommos, Humus",2,It doesn't look like something that i would enjoy the taste of.,63
668aa0851622bf0930ff12fc,41992,Another Shrimp Scampi,2,I'm not a huge fan of prawns so this isn't really something that im would choose.,81
668aa0851622bf0930ff12fc,257812,Traditional English Cottage Pie With Cheese and Leek Topping,2,"I wouldn't choose something like this because there's not a lot of vegetables, and alot of carbs.",97
668aa0851622bf0930ff12fc,120914,Spaghetti Rosti With Tuna,1,I wouldnt eat this as it would take too long to make.,53
668aa0851622bf0930ff12fc,27968,"The Easiest, Bestest Focaccia Bread Ever!!",2,This meal is essentially entirelyb carbs so i just wouldn't eat it.,67
668aa0851622bf0930ff12fc,81048,Gyro Meat,2,This would take longer to prepare than id like to spend making a dish.,70
668aa0851622bf0930ff12fc,29939,Amish Apple Crisp,2,Too much sugar and carbs for my body to benefit from this.,58
61141c855eb58d6a4e3d8d5b,191161,"Creamed Carrots, Recipe from the Titanic (Ship - Not the Movie)",3,"I might need to try it first, but doesn't sound very tasty",58
61141c855eb58d6a4e3d8d5b,27968,"The Easiest, Bestest Focaccia Bread Ever!!",4,It seems easy to make and very tasty! I definitely would try it,63
61141c855eb58d6a4e3d8d5b,170264,"Almond Cake from Albufeira, Portugal",4,"I always like to try Portuguese cuisine, its very similar to the spanish one and very tasty",91
61141c855eb58d6a4e3d8d5b,426260,Proper Scottish Oat Scones,3,"I've never tried scones, and this one seems to be very sweet. It might be too much for me",89
61141c855eb58d6a4e3d8d5b,133956,"Pasta in Sausage, Cremini, and Tomato Cream Sauce",5,it looks like a good old italian recipe. I always enjoy the good taste they have in pasta,89
61141c855eb58d6a4e3d8d5b,67204,No Brainer Never-Fail Blueberry Muffins,5,"We discover blueberries at home a few years ago, and we really like them as snaks. Making cookies with them seem interesting",124
61141c855eb58d6a4e3d8d5b,135161,Tuna Croquettes,5,"Croquettes are always great, and I am very interested in the tomato juice touch",79
61141c855eb58d6a4e3d8d5b,64446,Romano's Macaroni Grill Rosemary Bread,5,"It is almost impossible to fail with bread. I usually like all of the ones I tried, and I enjoy a lot if they have flavours",123
61141c855eb58d6a4e3d8d5b,3800,Parmesan Stuffed Tomatoes,4,It seems healthy and balanced with vegetables. Good for my cholesterol and diet.,80
61141c855eb58d6a4e3d8d5b,217525,Broiled Tomato Slices With Herbes De Provence,4,It seems easy to make and very tasty with European herbs definitely try,71
61728b3e4e680d6c607f514c,423444,Greek Orzo Salad With Chickpeas & Artichoke Hearts,1,"i would definitely not eat this, my food tastes extremely differs from these, and there also is garlic, which i don't like.",123
61728b3e4e680d6c607f514c,22847,Mushrooms Stuffed With Feta Cheese And Garlic,3,"i would honestly try this, even if it has garlic.",49
61728b3e4e680d6c607f514c,113983,Classic Saffron Rice,5,"look delicious and i would love to try, maybe would even become one of the dishes i eat on a weekly basis!",106
61728b3e4e680d6c607f514c,158041,The Best Chicken Saltimbocca,5,"would definitely try, looks delicious or at least a dish i would eat if after trying it i discover i like it.",109
61728b3e4e680d6c607f514c,207690,Michelle's  French Mayonnaise in a Flash!,3,"there are two ingredients that i don't like inside (garlic and mustard) but, i would do a taste test.",101
61728b3e4e680d6c607f514c,51018,Brown Butter Spaghetti With Greek (Mizithra) Cheese,4,"without garlic, i think it's a dish i would honestly enjoy to eat",65
61728b3e4e680d6c607f514c,604,English Muffins,5,"looks tasty in my standards, i would gladly love to try one of them and i'm 80% sure i will enjoy it.",101
61728b3e4e680d6c607f514c,140432,Broiled Mahi-Mahi With Parsleyed Tomatoes and Feta,3,doesnt look as invitating but i would try to eat it,51
61728b3e4e680d6c607f514c,190507,"Incredible Oat Bran Muffins, Plain, Blueberry or Banana",5,I would love to try it and i'm 90% sure i will enjoy it,55
61728b3e4e680d6c607f514c,114360,Romano's Macaroni Grill Penne Rustica,4,"hoenstly looks invitating even for my odd standards, i would try it and see if i like it.",89
5a47473899311d0001df550e,237769,White Wine and Garlic Mushroom Cream Sauce,3,"Sounds delicious but too heavy for me.  I can't eat a lot of pasta and the heavy cream will be too high in calories.  There doesn't appear to be much protein in this, and the veg content is also low.",199
5a47473899311d0001df550e,41519,French Beef Burgundy for the Crock Pot,4,This looks good.  High in protein and vegetables and also cooked in the slow cooker which suits my busy lifestyle.,114
5a47473899311d0001df550e,228812,Lemon Olive Tapas,2,"I really dislike olives so this would be a struggle to eat, although it does seem to be simple to prepare.",106
5a47473899311d0001df550e,155485,Wine Braised Boneless Short Ribs,2,It looks like it has far too much fat - ribs are definitely too fatty for me.  I'm not keen on celery either.,109
5a47473899311d0001df550e,168327,Herbed Orzo With Pine Nuts,4,"Orzo tends to be lighter than a lot of pastas so this might be nice for me, and the nuts add some good fat and a little protein.  Still not high enough in protein though.",170
5a47473899311d0001df550e,133956,"Pasta in Sausage, Cremini, and Tomato Cream Sauce",2,"Pasta is too heavy, sausage and heavy cream far too high in calories.  It looks delicious but does not fit my diet at all.",122
5a47473899311d0001df550e,167122,Mediterranean Chicken Paella,4,"Not a fan of olives so I would leave those out, but otherwise sounds lovely.  Lots of protein and vegetables included.  Would need to be careful about how much I ate as rice expands in my small stomach, but seems to fit in quite well with my diet goals.",253
5a47473899311d0001df550e,88526,Chicken with Artichokes and Lemon,5,"High protein, no low calorie ingredients and veg content from the artichoke.  Sounds like a perfect fit for me.",111
5a47473899311d0001df550e,604,English Muffins,2,Too high in carbs and butter. Low protein content makes this unsuitable.,72
5a47473899311d0001df550e,304892,Baked Italian Potato Wedges,2,Mainly carbs with not much protein this doesnt suit my diet needs well,70
5f514593ea1e87365b9cb05f,63547,Penne with Vodka,1,Not for at all as contains alochol which i dont consume ,56
5f514593ea1e87365b9cb05f,53676,Stuffed Grape Leaves With Egg-Lemon Sauce by Sy,2,Probaby very tasty but look like a very fussy and bust recipe list if ingredients needed,88
5f514593ea1e87365b9cb05f,125305,German-Style Crisp Potato Pancakes,1,Does not appeal to me too greasy and fatty and not heaalthy,59
5f514593ea1e87365b9cb05f,97694,Best Sourdough English Muffins,1,"This is not somthing i want to try, too fussy and compliacted to makes and not very nutritious or tasty looking",111
5f514593ea1e87365b9cb05f,386789,"Kielbasa, Homemade Kielbasa, Fresh Polish Sausage",1,I dont eat pork so this is a no go ,35
5f514593ea1e87365b9cb05f,21120,Irish Rutabagas(Swedes or Yellow Turnips) With Caramelized Onion,2,"Does not appeal to my taste and background, seems very plain",60
5f514593ea1e87365b9cb05f,170336,1995 1st Place: Swedish Spice Cookies,5,We gre on ginger and cinnamom and tehy look like a healthier treat and home made,80
5f514593ea1e87365b9cb05f,59919,Italian Lemon Ice (Granita),5,Perfect healthy fruit-based dessert though prep time is quite long for planning.,80
5f514593ea1e87365b9cb05f,48653,potato carrot kugel,4,I think it is tasty look easy and would make every few months.,62
5f514593ea1e87365b9cb05f,142017,Light Lemon Vinaigrette,4,I think it is very tasty and look easy to make with fresh lemon.,64
62c4590804317dc197ecbe8a,238466,Skiers Swiss Cereal (Rainy Day Breakfast),1,Unsuitable because I do not like milk or the consistency of porridge.,69
62c4590804317dc197ecbe8a,355806,Beer Brats With Onions and Peppers,4,A nice dish with lots of different flavours and looks tasty.,60
62c4590804317dc197ecbe8a,91560,Garlic Flat Bread,4,A good accompaniment that is good to have made better with melted mozzarella.,77
62c4590804317dc197ecbe8a,41721,German Plum Cake,4,"I like this recipe because, I like the taste of cooked plums in a dessert.",74
62c4590804317dc197ecbe8a,14361,Salsa Di Parmigiano,3,I like cheese and the salsa would be ok but I would like it on toasted crunchy bread.,85
62c4590804317dc197ecbe8a,291079,Spinach and Ricotta Tart,1,I do not like the taste of ricotta so this recipe is not for me.,64
62c4590804317dc197ecbe8a,156294,Creamy Sausage-Tomato Rotini,2,I don't eat pasta so although the sauce is ok I couldn't eat the pasta.,71
62c4590804317dc197ecbe8a,457007,Grilled Garlic Bread,4,Grilled garlic bread would taste nice and go with many dishes.,62
62c4590804317dc197ecbe8a,60108,Greek Pita Bread,4,I would like pitta bread with a filling and grilled pitta bread would be good.,78
62c4590804317dc197ecbe8a,22088,German Potato Soup,4,Doesn't look the best but all the ingredients would make this a tasty dish.,75
6773d589c3198df1ab5f8887,140432,Broiled Mahi-Mahi With Parsleyed Tomatoes and Feta,5,"Something ive never tried before, big fan of seafood! Sounds delicious!",71
6773d589c3198df1ab5f8887,356428,Authentic French Onion Soup Courtesy of Julia Child,1,"Not a fan of onions, this is definitely not for me!",51
6773d589c3198df1ab5f8887,137695,Mititei (Small Ground Beef Sausages),3,"Cant go wrong with this, is a bit basic though",46
6773d589c3198df1ab5f8887,141814,Potato Pancakes Polish,3,"Tasty but not much too them, nice and easy though",49
6773d589c3198df1ab5f8887,305653,Authentic German Summer Potato Salad (Leichter Kartoffelsalat),2,"Very basic and not my favourite ingredients, looks okay though",62
6773d589c3198df1ab5f8887,383963,Greek Cucumber Summer Salad,2,"Don't like tomato's but the rest is okay, would not choose this",63
6773d589c3198df1ab5f8887,7968,Mediterranean White Bean Soup,2,"Not the biggest fan of soup, this looks okay, but would not choose it",69
6773d589c3198df1ab5f8887,386066,Pasta Pesto Rosso,2,"A few ingredients i don't like (peppers, tomato's, zucchini) so would not choose this",85
6773d589c3198df1ab5f8887,20616,Rosie's Traditional Irish Soda Bread,4,"Nice easy, simple, bread to make. nothing special but tasty",59
6773d589c3198df1ab5f8887,48799,Coquito,4,"Sounds tasty, something new and unusual but easy to make",56
5c50efd2cc71f4000125ce0d,315187,Chicken Piccata – a Delicious Italian Chicken Dish,5,It is not unsuitable it seems like a good recipe.,49
5c50efd2cc71f4000125ce0d,307532,Cucumber Boats,5,It is suitable for me because it is adventurous food.,53
5c50efd2cc71f4000125ce0d,353652,Mom's Delicious Homemade Bread,5,It is suitable for me because it is homemade bread.,51
5c50efd2cc71f4000125ce0d,415329,Julia Child Supremes De Volaille Aux Champignons (Chicken Breast,5,"It looks like a suitable, delicious, treat for me so its good.",62
5c50efd2cc71f4000125ce0d,84348,Greg's Good As Gold Spaghetti Sauce,5,This looks fantastic and scrumptious and i definately would eat it.,67
5c50efd2cc71f4000125ce0d,59869,Savoury Mediterranean Biscotti,5,This looks absolutely fantastic so I would definatly eat it.,60
5c50efd2cc71f4000125ce0d,110485,Pancakes British Style,5,These look good and would definately try and I have never tried before.,71
5c50efd2cc71f4000125ce0d,120914,Spaghetti Rosti With Tuna,5,I love spaghetti and tuna so having them together seems like a great idea.,74
5c50efd2cc71f4000125ce0d,113153,Iron Mike's Sweet Tomato Pizza Sauce - the Spirit of Cincinnati,4,It is suitable for me because it is adventurous and a unique sweet pizza sauce.,79
5c50efd2cc71f4000125ce0d,64246,Tuscan Chicken Cakes with Golden Aioli,4,It is suitable for me because it looks adventurous and delicious food,69
60b7b8126c0c4524e913236e,43149,Irish Soda Bread with Raisins and Caraway,2,"I wouldn't implement this recipe due to the fact that I don't like raisins. I would probably do it, but without them and swap with another ingredient.",150
60b7b8126c0c4524e913236e,59869,Savoury Mediterranean Biscotti,4,I could make it occasionally. This is a healthy snack.,54
60b7b8126c0c4524e913236e,113400,Welsh Glamorgan Vegetarian Sausages,3,"I would implement it for a night meal. These sausages have low protein, which makes them easy to digest and improves sleep quality.",131
60b7b8126c0c4524e913236e,7949,Tortellini Ai Formaggi With Prosciutto and Peas,4,"This could be implemented as a night meal due to the low protein content. It is tasty and easy to make. If I wanted to make it healthy, I would swap the heavy cream.",165
60b7b8126c0c4524e913236e,16775,Greek Feta Spread (Kopanisti),5,"Easy to make and could act as a snack with bread, which I eat during the afternoon.",83
60b7b8126c0c4524e913236e,89406,Honey Oat and Wheat Rolls,4,"It's a little complex. I could implement it occasionally. I prefer to eat oats with milk and another form of protein, which is easier and simpler.",146
60b7b8126c0c4524e913236e,181973,Pumpkin Flan With Caramel and Cinnamon Whipped Cream,4,"Since it's a sweet treat, I would make it once every 3 months. I rarely eat sweets.",83
60b7b8126c0c4524e913236e,34601,Hearty Cabbage Soup,3,"Somewhat healthy recipe, but it takes a long time to make. I would use it as a night meal, since it will be easy to digest. I prefer the recipe without the heavy cream and flour.",178
60b7b8126c0c4524e913236e,133624,Beef and Pasta Bake - the Best!,4,"I would make it in a meal prep for a week. It contains high amounts of protein and even though it takes a longer time, it's worth it. Vegetables are also a plus.",161
60b7b8126c0c4524e913236e,126578,Radish Sandwiches,3,"This looks more like a snack that I wouldn't make since it doesn't fulfill my needs. It takes a long time to make, and it's also complex.",137
5c4d87576aeb5d00010184f8,135934,Krautfleckerl- Hungarian Cabbage and Noodles,1,"very unpleasant looking, I cannot stand cabbage and I'm not that keen on noodels",80
5c4d87576aeb5d00010184f8,305341,Wienerschnitzel!,5,I've had this before and it's very nice. It originates from Austria,67
5c4d87576aeb5d00010184f8,125986,Roasted Garlic and Sun-Dried Tomato Spread,4,A good combination and very tasty. Would have this any time.,60
5c4d87576aeb5d00010184f8,158156,Food Network's Chicken Tetrazzini,3,Never had it but I like the ingredients so I would give it a try,64
5c4d87576aeb5d00010184f8,126578,Radish Sandwiches,1,I do not like radish so would not even try this ,48
5c4d87576aeb5d00010184f8,429784,Steak and Guinness Pie - Jamie Oliver,5,A good traditional English pie. To me it looks very delicious. ,63
5c4d87576aeb5d00010184f8,23247,Greek Bean Soup,1,Not interested in this it looks horrible and way too greasy,59
5c4d87576aeb5d00010184f8,114360,Romano's Macaroni Grill Penne Rustica,3,"It sounds and looks nice, I would give it a try ",48
5c4d87576aeb5d00010184f8,83936,Authentic Polish Paczki,1,This is way too foreign for my liking. I don't like the look of it,66
5c4d87576aeb5d00010184f8,20662,Portuguese Pork Tenderloin,4,Looks very nice. I would give this a try for sure,49
5daec9633990ed0014564662,136368,Grilled Chicken Pesto Panini,3,I love sandwiches but I am not a fan of pesto,45
5daec9633990ed0014564662,139229,Heavenly Angel Hair Pasta,2,"Tabasco is actually really bad for my IBS, otherwise it would be ok. The picture though it's not apetizing at all",113
5daec9633990ed0014564662,53676,Stuffed Grape Leaves With Egg-Lemon Sauce by Sy,2,doesn't look good and onion is not great for my ibs,51
5daec9633990ed0014564662,22847,Mushrooms Stuffed With Feta Cheese And Garlic,3,"I think I would like these, I love mushrooms and cheese although I'm lactose intolerant so I would use a lactose free cheese",124
5daec9633990ed0014564662,91560,Garlic Flat Bread,1,I don't like garlic bread and garlic is bad for my gut,54
5daec9633990ed0014564662,210632,Italian Sausage and Tortellini Soup,4,"I love pasta and italian food in general so this looks great, I would adjust some ingredients for my health issues",114
5daec9633990ed0014564662,82939,Cucidati (Italian Fig Cookies),3,"I sometimes like fig, I would try this they look good",53
5daec9633990ed0014564662,148031,The Ospidillo Cafe Italian Salad Dressing,2,"The picture doesn't look great, I would try it though the ingredients seem nice enough",86
5daec9633990ed0014564662,169739,Spinach & Roquefort Salad,4,Sounds delicious honestly I would definitely try this anytime soon ,67
5daec9633990ed0014564662,33136,Can't Get Enough Slow-Cooker Ribs,3,"They're probably great, I love juicy meats with rich sauces",59
6751acc5dc78128951a34f1f,163086,Prassorizo (Greek Leek Risotto),3,"I'm not a big fan of leeks, and also think it may take awhile to cook and prepare properly.",91
6751acc5dc78128951a34f1f,291504,Mustard-Crusted Roast New Potatoes With Shallots and Garlic,5,This is something that looks really delicious and easy to prepare. The potatoes look pretty healthy especially with the addition of garlic.,139
6751acc5dc78128951a34f1f,133105,Cauliflower Gratin With Manchego and Almond Sauce,2,I don't like cauliflower and don't think the family will like that either. The addition of almonds may add a strange texture.,125
6751acc5dc78128951a34f1f,61380,Tiramisu Trifle,5,I enjoy baking and think this would make for a yummy treat for my husband and I. With the addition of liquor I wouldn't serve to the kids.,138
6751acc5dc78128951a34f1f,113400,Welsh Glamorgan Vegetarian Sausages,3,"Though I think I'd be able to prepare, I don't think the family would enjoy. I'd eat in a more culturally appropriate settings.",127
6751acc5dc78128951a34f1f,21737,Italian Meatball Soup - Quick,5,This looks comforting and very easy to prepare. I think everyone would eat this and like the protein benefits of the meatballs.,127
6751acc5dc78128951a34f1f,158041,The Best Chicken Saltimbocca,4,"This may take longer to prepare, but I like all of the ingredients and know the chicken provides a ton of protein.",114
6751acc5dc78128951a34f1f,109304,Dutch Funnel Cake,4,Easy and fun recipe my family would enjoy as a special treat.,61
6751acc5dc78128951a34f1f,41992,Another Shrimp Scampi,4,This is an easy to follow recipe that my kids and I enjoy.,58
6751acc5dc78128951a34f1f,45348,Basil-Walnut Pesto,3,Quick recipe but needs chicken or pork to make it complete for dinner.,70
66019f5e10adbe524f2a844a,4139,Cannoli with Amaretto Filling,1,too much ingredients and i dont think anyone in my household would enjoy these,78
66019f5e10adbe524f2a844a,16775,Greek Feta Spread (Kopanisti),3,"I would be a bit interested in this, but would leave out the peppers, no one else in my household enjoys cheese but i love it, ",127
66019f5e10adbe524f2a844a,48799,Coquito,1,"would not enjoy this at all, not my thing at all",48
66019f5e10adbe524f2a844a,24672,The Ultimate Strawberry Shortcake,3,"this looks simple enough to make, though i dont know what angel cake is but if i could find it i would give it a go",115
66019f5e10adbe524f2a844a,36490,Spanish Shrimp,2,"might be interested in this if it wasnt spicy, and i would have to buy the prawns without the shell as i wouldnt be confident otherwise",135
66019f5e10adbe524f2a844a,176016,Sheila's Best  Balsamic Dressing,3,"I would probably just buy this ready made, but i love balsamic dressing",71
66019f5e10adbe524f2a844a,140432,Broiled Mahi-Mahi With Parsleyed Tomatoes and Feta,2,I am not a huge fish fan and have never eaten mahi mahi and I dont think i can get it where i live so i would not make that,123
66019f5e10adbe524f2a844a,89406,Honey Oat and Wheat Rolls,1,"I dont think i would make this either, I would not be confident and i would need to buy alot of ingredients that i probably would not use again so i feel the ingredients would be wasted. ",187
66019f5e10adbe524f2a844a,30903,Quick Marinara Sauce,4,This sounds nice and I would defintely give this recipe a go,60
66019f5e10adbe524f2a844a,32618,Mama Iuliucci's Famous Meat-A-Balls (Italian Meatballs),4,good italian meal with meat. simple and fits into my usual rotation with pasta.,79
5de3d4fc1d61c93cd498bb92,175849,Skillet Penne and Sausage Supper,4,It includes meat that I like and has other ingredients that I like.  It appears to be fairly healthy and does not take too long to make.,136
5de3d4fc1d61c93cd498bb92,176182,"Pan Fried Paprika, Garlic and Lemon Dijon Chicken Breasts",4,"Simple and includes ingredients I like.  Slightly longer time to make, including the preparation time but this does not worry me.",129
